#{"t_start": 1675266076.2974105, "env_id": null}
-94.96,468,3769.5218
-86.3,500,3774.739036
-99.53,457,3779.529269
-70.5,500,3784.653203
-94.41,387,3792.252844
-92.83,499,3797.449318
-87.99,496,3802.672998
-91.9643,392,3806.721107
-82.96,475,3811.701578
-70.07,460,3819.928115
-73.46,500,3825.072579
-88.45,455,3829.859822
-108.95,354,3833.553743
-83.28,500,3842.162729
-91.22,489,3847.293997
-93.920891,465,3852.125419
-99.96,457,3856.933444
-93.51,500,3865.716341
-90.43,500,3870.961623
-100.17,449,3875.680154
-99.85,478,3880.643731
-95.44,482,3885.705471
-98.71,500,3894.473925
-102.5313,458,3899.304451
-90.95,372,3903.154752
-111.13,434,3907.727239
-85.32,444,3916.217201
-106.97,500,3921.402583
-96.28,401,3925.642903
-104.337921,479,3930.6552
-96.24,500,3935.911254
-94.36,440,3944.132819
-109.32,362,3947.893601
-87.72,482,3952.954421
-81.55,500,3958.141181
-100.49,420,3966.168205
-91.79,454,3970.864254
-90.77,495,3976.023375
-108.403762,491,3981.167145
-80.68,483,3986.123086
-101.7,453,3994.44159
-91.36,484,3999.429407
-101.91,500,4004.668782
-94.83,380,4008.603641
-107.51,428,4016.882581
-76.96,500,4022.112594
-107.6,445,4026.711298
-103.47,488,4031.827656
-55.36,500,4040.484915
-86.99,430,4045.004484
-74.13,425,4049.532329
-117.979406,484,4055.026751
-85.97,500,4061.572965
-76.16,461,4071.094911
-91.74,421,4075.711761
-91.21,385,4079.962872
-85.01,435,4084.703932
-89.1,402,4089.042918
-83.57,432,4098.219567
-92.859208,377,4102.575523
-89.53,424,4107.20325
-94.48,472,4112.428259
-97.35,472,4117.634212
-124.8,470,4127.518487
-95.94,475,4132.700444
-92.38,500,4138.230107
-81.26,500,4143.735336
-92.21,500,4153.898409
-92.51,489,4159.333957
-92.54,361,4163.315138
-97.91,435,4168.181376
-99.68,417,4177.146987
-101.44,485,4182.667631
-89.44,384,4186.896175
-73.43,500,4192.271474
-73.76,484,4197.533454
-101.31,462,4206.959646
-100.22,415,4211.452941
-70.26,500,4216.927947
-93.3,461,4222.18885
-96.34,468,4232.172058
-97.428218,419,4236.796787
-91.2,423,4241.492587
-80.33,448,4246.57788
-101.43,418,4251.211258
-80.95,500,4261.828713
-74.42,500,4267.327775
-106.58,500,4273.070837
-82.63,440,4277.959135
-91.6,500,4288.50031
-99.81,380,4292.664995
-93.78,358,4296.658184
-110.4,491,4302.100532
-95.38,500,4307.575447
-102.289307,448,4317.382267
-94.68,378,4321.525304
-104.83,400,4326.059556
-86.06,332,4329.699488
-93.06,390,4334.088099
-90.75,416,4342.885263
-95.75,500,4348.393928
-109.71,423,4353.058601
-65.62,500,4358.559516
-72.24,500,4368.687677
-97.27,441,4373.52459
-92.24,500,4379.143498
-46.08,500,4384.566627
-93.24,492,4390.008987
-110.02,478,4400.19659
-86.81,459,4405.334806
-75.681,440,4410.2865
-88.35,388,4414.606852
-87.5,435,4423.980371
-75.0,469,4429.189257
-99.68,500,4434.883867
-104.02,495,4440.509011
-85.67,443,4445.476079
-102.58,397,4454.538349
-81.1,492,4460.025759
-95.13,447,4465.064545
-90.86,410,4469.687362
-93.04,329,4473.453549
-84.75,466,4483.133943
-96.27,468,4488.479482
-85.59,479,4493.929641
-107.24,484,4499.382134
-96.68,472,4509.250941
-84.18,431,4514.052678
-77.24,452,4519.151316
-98.94,461,4524.373425
-85.81,500,4534.526663
-94.64,363,4538.646182
-96.54,500,4544.25732
-99.11,359,4548.335777
-114.89,499,4553.98083
-86.6,404,4563.15249
-116.92,400,4567.675503
-112.77,446,4572.717254
-94.96,343,4576.552562
-89.02,421,4581.348143
-105.68,401,4590.502543
-82.71,500,4596.0534
-85.23,388,4600.387159
-102.675941,500,4605.938952
-96.74,500,4611.518099
-79.5,468,4621.457239
-93.36,465,4626.700806
-85.19,474,4632.09849
-86.58,465,4637.40276
-105.14,500,4647.819098
-99.23,500,4653.299761
-99.456931,470,4658.929257
-90.16,436,4664.074183
-84.97,431,4673.306864
-87.24,393,4677.588653
-91.79,364,4681.514657
-102.5,418,4686.111132
-87.99,401,4690.428947
-92.21,463,4699.962493
-99.03,500,4705.466194
-76.14,442,4710.417652
-76.655446,500,4716.419018
-110.38,388,4721.023626
-96.48,480,4730.863564
-95.22,500,4736.380188
-95.53,463,4741.689572
-81.92,500,4747.463449
-89.73,408,4756.65684
-93.26,433,4761.840238
-81.3989,500,4767.82619
-89.15,470,4773.373067
-96.43,444,4778.363042
-78.01,500,4788.800799
-72.07,500,4794.623827
-79.25,406,4799.531028
-100.19,500,4805.788894
-91.3,480,4815.70212
-79.21,500,4821.745387
-84.74,470,4827.436475
-105.18,395,4832.129504
-93.89,426,4841.054049
-103.35,445,4846.068664
-76.01,500,4851.95112
-112.42,474,4857.452993
-74.5,500,4863.471598
-92.37,452,4871.174719
-90.71,500,4877.271209
-110.62,422,4882.263887
-115.759604,464,4887.249633
-108.171584,500,4897.037476
-96.76,490,4902.358722
-90.04,436,4907.051033
-89.74,499,4912.455308
-96.14,400,4916.764025
-116.86,488,4926.642982
-85.02,384,4930.749106
-86.62,468,4935.823303
-93.46,435,4940.493535
-87.36,392,4949.048792
-80.82,405,4953.368373
-90.86,500,4958.803347
-91.62,428,4963.459251
-88.51,418,4967.952304
-105.64,453,4977.287258
-75.06,459,4982.093759
-94.14,479,4987.236279
-97.12,382,4991.300815
-92.4,500,5000.990745
-98.86,448,5005.86616
-107.32,431,5010.495922
-92.7,354,5014.280755
-55.36,500,5019.494914
-100.18,376,5028.066827
-98.97,422,5032.537833
-96.61,355,5036.319991
-95.61,439,5040.963343
-98.87,384,5045.07445
-94.3,500,5054.729599
-74.94,500,5060.097275
-102.7,484,5065.350613
-98.14,397,5069.623198
-83.05,447,5074.456616
-85.5,500,5084.478128
-69.14,476,5089.83279
-64.86,500,5095.293406
-90.76,427,5099.910244
-99.7002,473,5109.532837
-76.61,500,5114.919686
-112.1,416,5119.276656
-51.81,500,5124.556863
-90.53,500,5133.409943
-100.9,448,5139.210265
-82.43,500,5144.386872
-98.73,484,5149.487116
-65.46,500,5155.004768
-94.78,356,5163.293015
-96.36,460,5168.684233
-96.36,421,5173.856117
-93.33,411,5178.793479
-73.9,500,5188.739564
-89.87,419,5193.520916
-92.24,500,5198.870155
-92.26,382,5203.385328
-88.4,500,5209.374207
-85.84,500,5219.676502
-101.99,473,5225.198571
-83.2,456,5230.788637
-60.55,500,5236.919765
-79.07,374,5245.292826
-85.16,459,5250.812447
-85.69,488,5256.551015
-106.5,484,5261.799502
-126.2,493,5267.05874
-87.65,407,5275.684371
-90.96,419,5280.781037
-83.67,500,5286.392896
-101.61,417,5290.816001
-74.16,500,5300.562286
-91.900198,500,5306.509118
-105.35,429,5311.606721
-80.26,420,5316.163855
-88.59,433,5321.322425
-91.84,484,5331.205797
-100.38,436,5336.373808
-89.56,430,5341.461027
-107.22,449,5346.598834
-71.94,478,5356.220888
-92.72,500,5361.930954
-106.95,449,5366.997198
-44.49,500,5372.85657
-93.26,415,5377.631383
-96.67,348,5386.264546
-94.0,481,5392.411337
-99.56,441,5397.66924
-91.75,500,5403.394227
-98.55,410,5412.827758
-91.47,448,5417.766633
-85.97,457,5422.527257
-80.01,450,5427.26062
-80.03,500,5432.521688
-77.57,471,5442.311268
-121.4,429,5447.925008
-98.3,412,5452.772346
-85.02,500,5458.740704
-105.13,367,5466.902603
-105.24,457,5472.207564
-85.48,500,5478.125051
-95.71,347,5482.178211
-50.66,500,5488.039821
-119.0,470,5497.640373
-81.36,478,5502.743702
-84.74,441,5507.622861
-96.4,450,5513.281885
-77.17,500,5523.147945
-89.43,485,5529.027966
-110.18,480,5534.629346
-105.87,432,5539.826488
-95.8052,453,5545.225024
-94.01,359,5553.431043
-87.07,316,5556.902074
-80.03,432,5561.994697
-107.02,500,5567.907313
-86.89,464,5573.219496
-97.75,440,5583.144622
-92.08,421,5588.234407
-108.7,484,5593.796938
-99.15,438,5598.889892
-93.58,500,5609.075561
-110.20198,492,5614.441738
-70.3,500,5620.020227
-102.45,500,5625.723179
-77.02,500,5635.791431
-94.18,410,5640.353501
-101.68,437,5645.322579
-42.12,500,5650.756118
-96.25,434,5656.034496
-64.3,402,5665.21935
-54.9179,500,5671.144893
-79.93,497,5677.298265
-91.34,450,5682.515893
-102.98,395,5687.372627
-103.8407,457,5697.26751
-95.58,384,5701.918993
-78.47,500,5707.884932
-105.38,495,5713.608845
-87.6,500,5723.551952
-87.45,446,5728.20669
-67.77,500,5734.101812
-96.71,407,5738.998426
-66.57,500,5749.080836
-101.41,444,5754.400651
-103.06,390,5758.650878
-97.68,490,5764.415979
-116.14,404,5769.079739
-63.03,500,5778.828083
-78.96,500,5784.352319
-91.97,425,5789.483733
-93.33,500,5795.4235
-87.67,468,5805.400426
-86.55,500,5811.320891
-103.71,441,5816.199444
-102.14,427,5821.899226
-55.15,500,5827.647028
-70.38,500,5837.863656
-85.28,451,5843.164825
-95.1,411,5848.102926
-92.53,346,5852.323052
-93.07,387,5856.905965
-94.1,500,5867.60078
-97.85,463,5873.169354
-98.33,382,5877.889317
-69.14,446,5883.146235
-81.56,500,5893.190002
-107.84,459,5898.656955
-86.13,446,5903.816343
-94.69,427,5909.093056
-89.51,419,5913.747219
-77.09,500,5922.481465
-108.15,458,5928.109944
-91.66,445,5933.587137
-93.74,500,5938.892905
-81.51,500,5948.639498
-111.8,471,5953.699923
-95.68,393,5957.850975
-104.06,435,5962.523865
-101.18,369,5966.418189
-96.02,399,5975.233416
-73.67,500,5980.499476
-84.0,500,5985.719813
-97.41,428,5990.286015
-94.7,500,5999.649473
-90.12,413,6004.095985
-101.74,439,6008.761909
-107.76,434,6013.432439
-69.35,500,6018.75667
-78.47,473,6028.092746
-90.44,481,6033.222776
-85.63,469,6038.171183
-90.1,452,6043.02506
-82.17,382,6051.369228
-102.53,426,6055.914726
-88.52,451,6060.74932
-88.15,450,6065.521526
-106.47,449,6070.346278
-79.0,500,6080.047117
-76.23,474,6085.099307
-106.36,458,6089.955897
-99.99,498,6095.194838
-90.32,479,6104.611079
-52.01,500,6109.893999
-101.0,383,6114.27876
-72.15,469,6119.24624
-75.78,500,6129.046647
-75.63,458,6134.053557
-96.32,388,6138.171653
-90.56,471,6143.197233
-69.58,500,6148.427841
-75.69,500,6158.14903
-93.5,398,6162.5248
-48.06,500,6167.878597
-95.91,424,6172.507607
-60.41,500,6181.900403
-83.39,409,6186.393595
-104.94,434,6191.325442
-101.61,484,6196.722171
-100.59,496,6202.87817
-92.12,500,6213.130803
-89.41,498,6218.881641
-74.14,500,6224.327906
-92.84,494,6230.286181
-72.75,500,6240.256334
-97.31,411,6244.750585
-97.3,500,6250.204239
-84.56,461,6255.219115
-90.76,434,6264.62861
-85.6,500,6270.33633
-82.77,500,6275.900088
-81.32,494,6281.380474
-92.14,500,6286.77094
-83.77,421,6295.555197
-98.899802,405,6300.063334
-93.54,485,6305.507735
-105.63,428,6310.54563
-91.42,453,6320.041544
-91.14,426,6324.601936
-79.92,500,6330.861612
-94.69,419,6336.122672
-89.74,431,6340.769258
-93.27,436,6349.564446
-83.72,444,6354.669076
-99.78,483,6360.154747
-79.83,499,6365.912343
-109.22,448,6375.091246
-89.59,437,6380.098369
-93.0,370,6384.153082
-94.48,458,6389.84395
-102.66,480,6395.356185
-103.57,358,6403.230856
-104.5,427,6408.25161
-86.12,423,6412.940864
-75.03,458,6418.287542
-90.4,476,6424.169622
-90.24,450,6433.773215
-84.6,500,6439.572286
-95.61,468,6445.218472
-106.98,379,6449.93082
-96.37,363,6457.972081
-83.52,438,6462.660052
-105.52,457,6467.494044
-91.0,379,6471.559317
-64.75,500,6476.805589
-95.51,442,6485.74979
-93.74,500,6491.357342
-98.65,469,6496.463189
-89.92,436,6501.487153
-64.33,500,6511.241643
-93.85,439,6516.568924
-88.33,457,6521.95365
-110.52,446,6527.235824
-84.17,500,6533.095296
-99.29,500,6542.634225
-96.05,448,6547.80232
-92.1,409,6552.380067
-97.81,439,6557.434417
-81.59,413,6562.253213
-94.61,409,6571.441082
-88.21,479,6577.151732
-107.57,477,6582.758349
-104.94,425,6587.854025
-94.8,445,6596.93404
-99.24,488,6602.197806
-95.85,424,6606.659144
-96.29,423,6611.23509
-94.39,283,6614.241992
-83.81,399,6622.792137
-92.39,494,6628.682683
-87.72,432,6633.825891
-102.48,477,6639.680345
-103.41,487,6645.358412
-108.55,500,6655.313151
-96.05,394,6659.953907
-66.29,500,6665.560184
-87.04,455,6670.968216
-92.6,370,6679.490295
-93.05,390,6684.0824
-77.33,500,6689.880823
-61.54,500,6695.827322
-82.9,487,6702.046016
-91.86,416,6711.024739
-83.851,424,6716.177823
-83.94,443,6721.393314
-97.6,452,6726.923308
-107.21,500,6736.781369
-95.58,445,6741.743916
-80.21,428,6746.160954
-86.56,394,6750.292039
-107.95,452,6755.232019
-26.11,500,6764.820213
-76.26,490,6769.920914
-78.63,470,6775.050642
-79.53,500,6780.655055
-107.64,352,6788.371228
-92.38,390,6793.010341
-91.32,487,6798.891857
-97.62,444,6803.815151
-80.95,489,6809.766704
-91.69,438,6818.370847
-58.73,500,6824.085311
-103.96,402,6828.799807
-105.73,498,6834.435781
-71.63,500,6844.412016
-108.38,453,6849.412832
-94.71,431,6854.336416
-96.27,461,6859.866815
-26.9,500,6865.918871
-84.58,456,6875.334725
-90.03,500,6881.321433
-85.68,500,6887.222191
-87.15,391,6892.103017
-81.06,500,6902.158089
-88.76,426,6907.08054
-96.98,500,6912.808479
-84.42,436,6917.618748
-103.34,393,6921.85588
-96.02,364,6929.853003
-94.58,419,6934.409937
-108.68,500,6940.612636
-100.99,483,6946.133339
-87.59,346,6954.184372
-95.81,446,6958.868684
-78.4,500,6964.091667
-101.98,437,6968.734575
-24.17,500,6973.945602
-96.18,455,6982.884114
-95.59,500,6988.195275
-105.31,493,6993.939956
-96.35,421,6999.157157
-91.63,357,7006.758906
-88.65,421,7011.228754
-90.91,383,7015.725126
-87.39,389,7020.505573
-69.79,500,7025.779308
-82.1,500,7035.457498
-80.58,471,7040.373782
-107.81,404,7044.670948
-83.37,418,7049.256407
-91.43,456,7054.207735
-90.99,499,7064.111382
-90.95,497,7069.437688
-95.17,500,7074.857507
-101.6,389,7079.031702
-107.6,464,7088.212837
-76.73,500,7093.548923
-77.16,500,7098.841199
-98.91,431,7103.442634
-92.33,420,7107.862576
-77.02,487,7117.453676
-104.11,456,7122.622026
-74.0,463,7127.554554
-96.94,500,7132.974027
-92.15,469,7142.247455
-71.36,424,7146.758537
-75.74,500,7152.097917
-98.01,415,7156.497786
-101.15,449,7165.588844
-93.32,466,7170.519412
-96.45,386,7174.629924
-46.73,500,7179.876369
-85.59,500,7185.244387
-84.64,459,7194.425141
-114.125149,425,7198.954849
-34.67,500,7204.206734
-101.61,495,7209.383324
-94.16,433,7218.249342
-101.94,345,7221.902591
-92.73,461,7226.776472
-96.62,396,7230.928345
-108.2,467,7235.938026
-82.01,496,7245.554583
-85.03,410,7249.878152
-88.59,454,7254.742545
-95.55,465,7259.677854
-79.09,426,7264.221369
